"Ticker.symbol","date","GICS.Sector","Address.of.Headquarters","close","X","Accounts.Payable","Accounts.Receivable","Add.l.income.expense.items","After.Tax.ROE","Capital.Expenditures","Capital.Surplus","Cash.Ratio","Cash.and.Cash.Equivalents","Changes.in.Inventories","Common.Stocks","Cost.of.Revenue","Current.Ratio","Deferred.Asset.Charges","Deferred.Liability.Charges","Depreciation","Earnings.Before.Interest.and.Tax","Earnings.Before.Tax","Effect.of.Exchange.Rate","Equity.Earnings.Loss.Unconsolidated.Subsidiary","Fixed.Assets","Goodwill","Gross.Margin","Gross.Profit","Income.Tax","Intangible.Assets","Interest.Expense","Inventory","Investments","Liabilities","Long.Term.Debt","Long.Term.Investments","Minority.Interest","Misc..Stocks","Net.Borrowings","Net.Cash.Flow","Net.Cash.Flow.Operating","Net.Cash.Flows.Financing","Net.Cash.Flows.Investing","Net.Income","Net.Income.Adjustments","Net.Income.Applicable.to.Common.Shareholders","Net.Income.Cont..Operations","Net.Receivables","Non.Recurring.Items","Operating.Income","Operating.Margin","Other.Assets","Other.Current.Assets","Other.Current.Liabilities","Other.Equity","Other.Financing.Activities","Other.Investing.Activities","Other.Liabilities","Other.Operating.Activities","Other.Operating.Items","Pre.Tax.Margin","Pre.Tax.ROE","Profit.Margin","Quick.Ratio","Research.and.Development","Retained.Earnings","Sale.and.Purchase.of.Stock","Sales..General.and.Admin.","Short.Term.Debt...Current.Portion.of.Long.Term.Debt","Short.Term.Investments","Total.Assets","Total.Current.Assets","Total.Current.Liabilities","Total.Equity","Total.Liabilities","Total.Liabilities...Equity","Total.Revenue","Treasury.Stock","For.Year","Earnings.Per.Share","Estimated.Shares.Outstanding"
"GGP","2015-12-31","Real Estate","Chicago, Illinois",27.209999,687,995051000,-30116000,638637000,17,-1078891000,11362369000,NA,356895000,0,9386000,747276000,NA,214578000,1289000,702764000,1562530000,954855000,0,400407000,17832919000,0,69,1656630000,-38334000,0,607675000,0,-389629000,-4858000,14422360000,3506040000,38251000,287627000,-1279000,-15576000,1064888000,-767709000,-312755000,1374561000,-958772000,1358624000,1393596000,949556000,16685000,923893000,38,997334000,0,0,-72804000,24973000,1155765000,58934000,-37726000,643689000,40,12,57,NA,0,-2141549000,-108912000,72363000,0,0,24073555000,0,0,8270043000,15803512000,24073555000,2403906000,-1129401000,NA,NA,NA
"GILD","2012-12-31","Health Care","Foster City, California",36.7249985,688,2965245000,1.98e+08,-3.7e+07,28,-3.97e+08,5641944000,44,1803694000,-3.5e+08,1519000,2.471e+09,145,131107000,30722000,2.78e+08,3.973e+09,3.612e+09,8e+06,0,1100259000,1060919000,75,7.231e+09,1.038e+09,11736393000,3.61e+08,1744982000,-6.97e+08,3.89e+08,7054555000,719836000,241130000,7147000,5.19e+08,-8.08e+09,3.195e+09,5.63e+08,-1.1846e+10,2.592e+09,2.35e+08,2.592e+09,2.592e+09,2014029000,0,4.01e+09,41,334977000,535086000,103162000,-45615000,0,-1.0752e+10,365795000,-1.29e+08,0,37,39,27,104,1.76e+09,3704744000,-7e+07,1.461e+09,1169490000,58556000,21239838000,6156347000,4237897000,9302592000,11937246000,21239838000,9.702e+09,0,2012,1.71,1515789473.68
"GILD","2013-12-31","Health Care","Foster City, California",75.099998,689,3.599e+09,-3.15e+08,-9e+06,27,-1.9e+08,5.386e+09,33,2.113e+09,-3.43e+08,2e+06,2.859e+09,109,1.9e+08,8.3e+07,3.45e+08,4.515e+09,4.208e+09,2e+06,0,1.166e+09,1.169e+09,74,8.343e+09,1.151e+09,1.19e+10,3.07e+08,1.697e+09,3.15e+08,2.66e+08,3.939e+09,4.39e+08,3.75e+08,6.4e+07,-1.666e+09,3.09e+08,3.105e+09,-2.544e+09,-2.54e+08,3.075e+09,2.65e+08,3.075e+09,3.075e+09,2.513e+09,0,4.524e+09,40,7.18e+08,6.55e+08,1.11e+08,-1.24e+08,-1.04e+09,-3.79e+08,3.41e+08,-1.7e+08,0,38,37,27,83,2.12e+09,6.106e+09,-1.17e+08,1.699e+09,2.697e+09,1.9e+07,2.2579e+10,6.997e+09,6.407e+09,1.137e+10,1.1209e+10,2.2579e+10,1.1202e+10,0,2013,2.01,1529850746.27
"GILD","2014-12-31","Health Care","Foster City, California",94.260002,690,5.144e+09,-2.578e+09,3e+06,78,-5.57e+08,2.391e+09,176,1.0027e+10,1.43e+08,2e+06,3.788e+09,307,2.36e+08,0,1.05e+09,1.5268e+10,1.4856e+10,-5.6e+07,0,1.674e+09,1.172e+09,85,2.1102e+10,2.797e+09,1.1073e+10,4.12e+08,1.386e+09,-1.266e+09,2.288e+09,1.1921e+10,1.598e+09,3.93e+08,1.5e+07,5.67e+09,7.914e+09,1.2818e+10,-3.025e+09,-1.823e+09,1.2101e+10,2.27e+08,1.2101e+10,1.2101e+10,5.143e+09,0,1.5265e+10,61,1.197e+09,1.057e+09,1.34e+08,3.01e+08,-4.194e+09,0,1.148e+09,-3.71e+08,0,60,96,49,283,2.854e+09,1.2732e+10,-4.983e+09,2.983e+09,4.83e+08,1.01e+08,3.4664e+10,1.7714e+10,5.761e+09,1.5426e+10,1.9238e+10,3.4664e+10,2.489e+10,0,2014,7.95,1522138364.78
"GILD","2015-12-31","Health Care","Foster City, California",101.190002,691,8.468e+09,-1.397e+09,1.54e+08,98,-7.47e+08,4.44e+08,148,1.2851e+10,-8.55e+08,1e+06,4.006e+09,250,3.24e+08,0,1.098e+09,2.2347e+10,2.1659e+10,-6.7e+07,0,2.276e+09,1.172e+09,88,2.8633e+10,3.553e+09,1.0247e+10,6.88e+08,1.955e+09,-1.1728e+10,3.501e+09,2.1195e+10,1.1601e+10,5.79e+08,2e+06,9.689e+09,2.824e+09,2.0329e+10,-4.963e+09,-1.2475e+10,1.8108e+10,-3.4e+07,1.8108e+10,1.8108e+10,6.682e+09,0,2.2193e+10,68,1.456e+09,1.519e+09,4.4e+08,8.8e+07,-3.868e+09,0,1.638e+09,-9e+07,0,66,117,55,231,3.014e+09,1.8001e+10,-9.495e+09,3.426e+09,9.83e+08,1.756e+09,5.1839e+10,2.4763e+10,9.891e+09,1.8534e+10,3.3305e+10,5.1839e+10,3.2639e+10,0,2015,12.37,1463864187.55
"GLW","2013-12-31","Information Technology","Corning, New York",17.82,696,1.725e+09,-2.9e+07,6.75e+08,9,-1.019e+09,1.3066e+10,300,4.704e+09,-2.47e+08,8.31e+08,4.495e+09,509,2.234e+09,0,1.002e+09,2.593e+09,2.473e+09,-4e+06,5.47e+08,9.801e+09,1.002e+09,43,3.324e+09,5.12e+08,5.4e+08,1.2e+08,1.27e+09,1.02e+08,-2.3e+07,3.272e+09,5.537e+09,4.9e+07,0,-5.2e+07,-2.84e+08,2.787e+09,-2.063e+09,-1.004e+09,1.961e+09,7.1e+07,1.961e+09,2.508e+09,1.531e+09,8.6e+07,1.371e+09,18,4.73e+08,8.55e+08,0,4.4e+07,0,-8.7e+07,2.249e+09,5.2e+07,3.1e+07,32,12,25,436,7.1e+08,1.132e+10,-1.478e+09,1.126e+09,2.1e+07,5.31e+08,2.8478e+10,8.891e+09,1.746e+09,2.1162e+10,7.316e+09,2.8478e+10,7.819e+09,-4.099e+09,2013,1.35,1452592592.59
"GLW","2014-12-31","Information Technology","Corning, New York",22.93,697,2.288e+09,-1.6e+07,1.494e+09,11,-1.076e+09,1.3456e+10,261,5.309e+09,2e+06,8.36e+08,5.663e+09,441,1.889e+09,0,1.2e+09,3.691e+09,3.568e+09,-5.56e+08,2.66e+08,1.2766e+10,1.15e+09,42,4.052e+09,1.096e+09,4.97e+08,1.23e+08,1.322e+09,-3.17e+08,-3e+06,3.227e+09,1.801e+09,7.3e+07,0,-2.8e+07,6.05e+08,4.709e+09,-2.586e+09,-9.62e+08,2.472e+09,9.01e+08,2.472e+09,2.738e+09,1.749e+09,7.1e+07,1.931e+09,20,1.722e+09,1.099e+09,0,-1.307e+09,0,4.31e+08,2.86e+09,1.53e+08,3.3e+07,37,17,25,384,8.15e+08,1.3021e+10,-1.967e+09,1.202e+09,3.6e+07,7.59e+08,3.0063e+10,1.0238e+10,2.324e+09,2.1579e+10,8.484e+09,3.0063e+10,9.715e+09,-6.727e+09,2014,1.82,1358241758.24
"GLW","2015-12-31","Information Technology","Corning, New York",18.280001,698,2.242e+09,1.62e+08,5e+06,7,-1.25e+09,1.3352e+10,163,4.5e+09,-7.7e+07,8.4e+08,5.458e+09,294,2.056e+09,0,1.184e+09,1.626e+09,1.486e+09,-3.3e+08,2.99e+08,1.2648e+10,1.38e+09,40,3.653e+09,1.47e+08,7.06e+08,1.4e+08,1.385e+09,6.33e+08,-1.46e+08,3.89e+09,1.975e+09,7.5e+07,0,1.212e+09,-8.09e+08,2.809e+09,-2.603e+09,-6.85e+08,1.339e+09,2.24e+08,1.339e+09,1.638e+09,1.372e+09,0,1.322e+09,15,1.493e+09,9.12e+08,0,-1.811e+09,0,-6.8e+07,2.96e+09,1.23e+08,5.4e+07,16,8,15,245,7.69e+08,1.3832e+10,-3.126e+09,1.508e+09,5.72e+08,1e+08,2.8527e+10,8.269e+09,2.814e+09,1.8788e+10,9.739e+09,2.8527e+10,9.111e+09,-9.725e+09,2015,1.02,1312745098.04
"GM","2013-12-31","Consumer Discretionary","Detroit, Michigan",40.869999,700,4.8254e+10,0,8.51e+08,13,-7.565e+09,2.878e+10,48,2.1268e+10,0,1.5e+07,1.37373e+11,131,2.2736e+10,0,8.155e+09,7.792e+09,7.458e+09,-4e+08,1.81e+09,2.925e+10,1.56e+09,12,1.8054e+10,2.127e+09,5.668e+09,3.34e+08,1.4039e+10,-5.184e+09,0,2.2025e+10,2.2448e+10,5.67e+08,0,8.006e+09,1.599e+09,1.263e+10,3.731e+09,-1.4362e+10,5.346e+09,1.211e+09,3.77e+09,6.944e+09,3.3162e+10,5.41e+08,5.131e+09,3,3.181e+09,4.06e+09,0,-3.113e+09,-1.5e+08,-1.613e+09,3.8733e+10,-2.067e+09,0,5,18,3,108,0,1.3816e+10,-2.438e+09,1.2382e+10,1.4158e+10,8.972e+09,1.66344e+11,8.1501e+10,6.2412e+10,4.2607e+10,1.23737e+11,1.66344e+11,1.55427e+11,0,2013,2.71,1972693726.94
"GM","2014-12-31","Consumer Discretionary","Detroit, Michigan",34.91,701,5.0713e+10,0,1.025e+09,11,-7.091e+09,2.8937e+10,45,2.0292e+10,0,1.6e+07,1.42121e+11,127,2.5414e+10,0,7.238e+09,4.649e+09,4.246e+09,-1.23e+09,2.094e+09,3.4803e+10,0,9,1.3808e+10,2.28e+08,6.41e+09,4.03e+08,1.3642e+10,-8.526e+09,0,3.1721e+10,2.4356e+10,5.67e+08,0,1.224e+10,-8.53e+08,1.0061e+10,5.675e+09,-1.5359e+10,3.949e+09,-1.516e+09,2.804e+09,6.245e+09,3.5366e+10,1.2e+08,1.53e+09,1,2.892e+09,5.104e+09,0,-8.073e+09,-1.23e+08,2.58e+08,4.4099e+10,3.21e+08,0,3,12,3,107,0,1.4577e+10,-3.277e+09,1.2158e+10,1.4944e+10,9.222e+09,1.77501e+11,8.3626e+10,6.5657e+10,3.5457e+10,1.42044e+11,1.77501e+11,1.55929e+11,0,2014,1.75,2256571428.57
"GM","2015-12-31","Consumer Discretionary","Detroit, Michigan",34.009998,702,5.1655e+10,0,1.07e+09,24,-7.874e+09,2.7607e+10,33,1.5238e+10,0,1.5e+07,1.34054e+11,97,3.686e+10,0,8.017e+09,8.161e+09,7.718e+09,-1.524e+09,2.194e+09,5.1401e+10,0,12,1.8302e+10,-1.897e+09,5.947e+09,4.43e+08,1.3764e+10,-1.8973e+10,0,4.3549e+10,2.7701e+10,4.52e+08,0,1.9551e+10,-3.857e+09,1.1691e+10,1.3686e+10,-2.771e+10,9.687e+09,-3.803e+09,9.687e+09,1.233e+10,2.6388e+10,0,4.897e+09,3,3.021e+09,5.855e+09,0,-8.036e+09,-1.03e+08,-8.63e+08,3.9249e+10,-2.138e+09,0,5,19,6,78,0,2.0285e+10,-3.52e+09,1.3405e+10,1.9562e+10,8.163e+09,1.94338e+11,6.9408e+10,7.1217e+10,3.9871e+10,1.54467e+11,1.94338e+11,1.52356e+11,0,2015,6.11,1585433715.22
"GPC","2012-12-31","Consumer Discretionary","Atlanta, Georgia",63.580002,704,2237638000,13366000,24283000,22,-101987000,0,16,403095000,-25845000,154841000,9235777000,194,279463000,0,98383000,1039414000,1018932000,2304000,0,566365000,298040000,29,3778091000,370891000,199799000,20482000,2602560000,0,220694000,2.5e+08,0,10292000,0,0,-121959000,906438000,-378834000,-651867000,648041000,10537000,648041000,648041000,1490028000,8047000,1015131000,8,643263000,324448000,0,-501492000,0,-549880000,1061244000,-58738000,98383000,8,34,5,89,0,3344538000,-88869000,2656530000,2.5e+08,0,6807061000,4820131000,2487638000,2997887000,3809174000,6807061000,13013868000,0,2012,4.17,155405515.588
"GPC","2013-12-31","Consumer Discretionary","Atlanta, Georgia",83.190002,705,2918386000,-116080000,22031000,20,-124063000,14935000,6,196893000,-79253000,153773000,9857923000,164,97555000,83316000,133957000,1071275000,1044304000,-12237000,0,670061000,789971000,30,4219920000,359345000,499385000,26971000,2946021000,0,473424000,5e+08,0,9694000,0,24596000,-206202000,1056731000,-425117000,-825579000,684959000,-85608000,684959000,684959000,1664819000,8691000,1049244000,7,401834000,413758000,0,-397655000,0,-701516000,555169000,45332000,133957000,7,31,5,71,0,3578021000,-136401000,3028028000,264658000,0,7680297000,5221491000,3183044000,3349074000,4331223000,7680297000,14077843000,0,2013,4.43,154618284.424
"GPC","2014-12-31","Consumer Discretionary","Atlanta, Georgia",106.57,706,2808089000,-225178000,18601000,22,-107681000,26414000,4,137730000,-100820000,153113000,10747886000,156,145331000,72479000,148313000,1142827000,1117739000,-7153000,0,670102000,839075000,30,4593761000,406453000,547515000,25088000,3043848000,0,292257000,5e+08,0,11116000,0,-7938000,-59163000,790145000,-455440000,-386715000,711286000,49073000,711286000,711286000,1872365000,7192000,1124226000,7,451690000,538582000,510560000,-720211000,0,-279034000,777280000,-84786000,148313000,7,34,5,71,0,3841932000,-117997000,3314030000,265466000,0,8246238000,5592525000,3584115000,3301248000,4944990000,8246238000,15341647000,0,2014,4.64,153294396.552
"GPC","2015-12-31","Consumer Discretionary","Atlanta, Georgia",85.889999,707,3062386000,1974000,20929000,22,-109544000,41353000,5,211631000,-21821000,150081000,10724192000,141,118525000,50684000,141675000,1145343000,1123681000,-15771000,0,648217000,840582000,30,4555852000,418009000,521213000,21662000,2999966000,0,331419000,2.5e+08,0,12675000,0,-142967000,73901000,1159373000,-806074000,-263627000,705672000,43048000,705672000,705672000,1822419000,12373000,1124414000,7,460918000,521300000,503268000,-930618000,0,-154083000,744191000,-42594000,141675000,7,36,5,65,0,3885751000,-301847000,3277390000,3.75e+08,0,8144771000,5555316000,3940654000,3146567000,4998204000,8144771000,15280044000,0,2015,4.65,151757419.355
"GPN","2013-05-31","Information Technology","Atlanta, Georgia",23.9799995,708,281760000,-17316000,10353000,19,-98590000,202396000,97,680470000,-1187000,0,862075000,172,95178000,170723000,111788000,367566000,334284000,3694000,0,348064000,1044222000,64,1513848000,95571000,400848000,33282000,11057000,4039000,-32787000,891134000,0,140522000,0,625048000,-100805000,240546000,183522000,-528567000,216125000,68320000,216125000,216125000,197076000,0,357213000,15,22252000,325889000,162558000,-15062000,0,-434016000,72478000,-126985000,0,14,29,9,171,0,958751000,-416998000,1156635000,259796000,0,3125056000,1214492000,704114000,1146085000,1978971000,3125056000,2375923000,0,2013,2.78,77742805.7554
"GPN","2016-05-31","Information Technology","Atlanta, Georgia",77.690002,711,696414000,-43620000,5284000,10,-91591000,1976715000,43,1044728000,0,0,1147639000,117,22719000,744862000,187881000,430228000,360912000,-29251000,0,493678000,4829405000,60,1750511000,70695000,2264708000,69316000,0,0,-81506000,4379744000,0,130928000,0,2180613000,393989000,585001000,1965487000,-2127248000,271666000,49106000,271666000,271666000,288411000,0,424944000,15,48129000,1518174000,1220315000,-246050000,0,-2035657000,77235000,182923000,0,12,13,9,117,0,1015811000,-130886000,1325567000,513978000,0,10509952000,2851313000,2430707000,2746476000,7763476000,10509952000,2898150000,0,2016,2.05,132520000
"GT","2013-12-31","Consumer Discretionary","Akron, Ohio",23.85,720,3.855e+09,7.9e+07,-9.7e+07,39,-1.168e+09,2.847e+09,60,2.996e+09,3.66e+08,2.48e+08,1.5422e+10,172,1.57e+08,2.56e+08,7.4e+08,1.205e+09,8.13e+08,-1.69e+08,0,7.32e+09,6.68e+08,21,4.118e+09,1.38e+08,1.38e+08,3.92e+08,2.816e+09,-1.6e+07,1.85e+08,6.162e+09,0,2.62e+08,5.77e+08,1.143e+09,7.15e+08,9.38e+08,1.082e+09,-1.136e+09,6.29e+08,-1.103e+09,6e+08,6.29e+08,2.578e+09,0,1.302e+09,7,6e+08,2.54e+08,1.083e+09,-3.947e+09,0,4.8e+07,3.639e+09,-4e+06,0,4,51,3,116,0,1.958e+09,2.2e+07,2.816e+09,8.7e+07,0,1.7527e+10,8.644e+09,5.025e+09,1.606e+09,1.5921e+10,1.7527e+10,1.954e+10,0,2013,2.44,257786885.246
"GT","2014-12-31","Consumer Discretionary","Akron, Ohio",28.57,721,3.602e+09,7.5e+07,-2.86e+08,68,-9.23e+08,3.141e+09,46,2.161e+09,-3.5e+07,2.69e+08,1.3906e+10,151,2.253e+09,9e+07,7.46e+08,1.131e+09,6.87e+08,-3.13e+08,0,7.153e+09,6.01e+08,23,4.232e+09,-1.834e+09,1.38e+08,4.44e+08,2.671e+09,2.3e+07,1.42e+08,6.216e+09,0,2.35e+08,5.82e+08,3.09e+08,-8.35e+08,3.4e+08,-1.1e+07,-8.51e+08,2.452e+09,-3.203e+09,2.445e+09,2.452e+09,2.126e+09,0,1.417e+09,8,7.4e+08,2.01e+08,9.5e+08,-4.131e+09,0,4.9e+07,2.581e+09,9.4e+07,0,4,19,14,95,0,4.331e+09,-1.95e+08,2.815e+09,1.78e+08,0,1.8044e+10,7.159e+09,4.73e+09,3.61e+09,1.4434e+10,1.8044e+10,1.8138e+10,0,2014,9.13,268565169.77
"GT","2015-12-31","Consumer Discretionary","Akron, Ohio",32.669998,722,3.435e+09,-3.1e+07,-5.05e+08,8,-9.83e+08,3.093e+09,30,1.476e+09,-8.9e+07,2.67e+08,1.2164e+10,124,2.141e+09,9.1e+07,7.21e+08,1.046e+09,6.08e+08,-1.25e+08,0,6.777e+09,5.55e+08,26,4.279e+09,2.32e+08,1.38e+08,4.38e+08,2.464e+09,-8e+06,1.16e+08,5.074e+09,0,2.22e+08,0,-4.77e+08,-6.85e+08,1.687e+09,-9.85e+08,-1.262e+09,3.07e+08,5.05e+08,3.07e+08,3.07e+08,2.033e+09,0,1.551e+09,9,6.54e+08,1.53e+08,8.86e+08,-4.01e+09,-2.71e+08,-2.71e+08,2.129e+09,8.9e+07,0,4,16,2,74,0,4.57e+09,-1.27e+08,2.728e+09,6.34e+08,0,1.6391e+10,6.126e+09,4.955e+09,3.92e+09,1.2471e+10,1.6391e+10,1.6443e+10,0,2015,1.14,269298245.614
"GWW","2012-12-31","Industrials","Lake Forest, Illinois",202.369995,724,982407000,-45953000,2742000,23,-249860000,812573000,42,452063000,-14872000,54830000,5033885000,269,51536000,119280000,159049000,1133867000,1117789000,469000,0,1144573000,543670000,44,3916160000,418940000,374179000,16078000,1301935000,0,-76541000,467048000,0,93454000,0,36204000,116572000,816195000,-394436000,-305656000,689881000,84901000,689881000,689881000,995987000,0,1131125000,13,0,150655000,0,53578000,0,-55796000,230901000,10762000,0,12,37,8,148,0,5278577000,-268448000,2785035000,97596000,0,5014598000,2900640000,1080003000,3023912000,1990686000,5014598000,8950045000,-3175646000,2012,9.71,71048506.6941
"GWW","2013-12-31","Industrials","Lake Forest, Illinois",255.419998,725,1098504000,-126465000,3970000,25,-272145000,893055000,36,430644000,-23636000,54830000,5301275000,255,16209000,113585000,180613000,1300824000,1287599000,-17621000,0,1208562000,525467000,44,4136483000,479850000,471805000,13225000,1305520000,0,75470000,445513000,0,76398000,0,-26326000,-21419000,986498000,-590869000,-399427000,797036000,59255000,797036000,797036000,1177475000,0,1296854000,14,0,130646000,0,28914000,0,-127282000,184604000,13512000,0,14,40,8,145,0,5822612000,-369061000,2839629000,97286000,0,5266328000,3044285000,1195790000,3250438000,2015890000,5266328000,9437758000,-3548973000,2013,11.31,70471794.8718
"GWW","2014-12-31","Industrials","Lake Forest, Illinois",254.889999,726,1181416000,-122580000,-2638000,25,-387390000,948340000,18,226644000,-92443000,54830000,5650711000,235,16718000,95455000,208326000,1344479000,1334386000,-21633000,0,1324346000,506905000,43,4314242000,522090000,263930000,10093000,1356396000,0,74252000,403333000,0,74229000,0,-23959000,-2.04e+08,959814000,-758123000,-384058000,801729000,105934000,801729000,801729000,1234311000,0,1347117000,14,203601000,150198000,0,-96673000,0,3332000,238444000,-25971000,0,13,42,8,128,0,6335990000,-476541000,2967125000,80300000,0,5283049000,2967549000,1261716000,3209872000,2073177000,5283049000,9964953000,-4032615000,2014,11.59,69174201.8982
"GWW","2015-12-31","Industrials","Lake Forest, Illinois",202.589996,727,1188116000,-3085000,-4304000,34,-373868000,1000476000,16,290136000,-37737000,54830000,5741956000,170,83996000,154352000,227967000,1284276000,1250705000,-20503000,-11740000,1431241000,582336000,42,4231428000,465531000,463294000,33571000,1414177000,-20382000,-67954000,1388414000,0,86080000,0,1555556000,63492000,989904000,-62551000,-843358000,768996000,75623000,768996000,757256000,1209641000,0,1300320000,13,248246000,134688000,0,-221091000,0,-449108000,173741000,9916000,0,13,55,8,91,0,6802130000,-1339186000,2931108000,600418000,0,5857755000,3048642000,1788534000,2266634000,3591121000,5857755000,9973384000,-5369711000,2015,11.69,65782378.1009
"HAL","2013-12-31","Energy","Houston, Texas",50.75,728,3.751e+09,-4.49e+08,-4.3e+07,16,-2.934e+09,4.15e+08,47,2.356e+09,-1.07e+08,2.68e+09,2.4931e+10,273,0,0,1.9e+09,2.764e+09,2.764e+09,4.9e+07,0,1.1322e+10,2.168e+09,15,4.471e+09,6.48e+08,0,0,3.305e+09,2.7e+07,3.27e+08,7.816e+09,0,3.4e+07,0,2.968e+09,-1.28e+08,4.447e+09,-1.754e+09,-2.87e+09,2.125e+09,8.68e+08,2.125e+09,2.116e+09,6.569e+09,0,3.138e+09,11,2.029e+09,1.474e+09,1.275e+09,-3.07e+08,-1.78e+08,3.7e+07,2.766e+09,-2.27e+08,0,9,20,7,207,0,1.8842e+10,-4.079e+09,1.333e+09,0,0,2.9223e+10,1.3704e+10,5.026e+09,1.3581e+10,1.5642e+10,2.9223e+10,2.9402e+10,-8.049e+09,2013,2.37,896624472.574
"HAL","2014-12-31","Energy","Houston, Texas",39.330002,729,4.254e+09,-1.381e+09,-2e+06,22,-3.283e+09,3.09e+08,39,2.291e+09,-2.71e+08,2.679e+09,2.7334e+10,250,0,0,2.126e+09,4.712e+09,4.712e+09,4.1e+07,0,1.2475e+10,2.33e+09,17,5.536e+09,1.275e+09,0,0,3.571e+09,0,4.89e+08,7.765e+09,0,3.1e+07,0,-4e+06,-6.5e+07,4.062e+09,-1.03e+09,-3.138e+09,3.5e+09,-9.22e+08,3.5e+09,3.437e+09,7.564e+09,1.46e+08,5.097e+09,16,2.713e+09,1.221e+09,1.598e+09,-3.99e+08,-2.5e+07,1.45e+08,2.236e+09,5.2e+08,0,14,29,11,189,0,2.1809e+10,-4.68e+08,2.93e+08,1.4e+07,0,3.2165e+10,1.4647e+10,5.866e+09,1.6267e+10,1.5898e+10,3.2165e+10,3.287e+10,-8.131e+09,2014,4.13,847457627.119
"HAL","2015-12-31","Energy","Houston, Texas",34.040001,730,3.174e+09,1.468e+09,-3.24e+08,4,-2.184e+09,2.74e+08,189,1.0077e+10,1.53e+08,2.677e+09,2.1113e+10,376,5.52e+08,0,1.835e+09,-9.36e+08,-9.36e+08,-9e+06,0,1.2117e+10,2.385e+09,11,2.52e+09,-2.74e+08,0,0,2.993e+09,0,-6.03e+08,1.4687e+10,0,3.3e+07,0,7.432e+09,7.786e+09,2.906e+09,7.081e+09,-2.192e+09,-6.71e+08,1.316e+09,-6.71e+08,-6.62e+08,5.317e+09,2.485e+09,-1.65e+08,1,1.818e+09,1.683e+09,1.504e+09,-3.63e+08,9.6e+07,-8e+06,1.423e+09,-5.96e+08,0,4,6,3,320,0,2.0524e+10,1.67e+08,2e+08,6.59e+08,0,3.6942e+10,2.007e+10,5.337e+09,1.5462e+10,2.148e+10,3.6942e+10,2.3633e+10,-7.65e+09,2015,-0.79,849367088.608
"HAR","2014-06-30","Consumer Discretionary","Stamford, Connecticut",107.43,733,1446291000,-114354000,-14306000,13,-157141000,1040254000,39,581312000,-67400000,984000,3891816000,166,170558000,0,132328000,315421000,307395000,10362000,-206000,509856000,540952000,27,1456667000,72610000,182030000,8026000,662128000,-32392000,305931000,519407000,0,443000,0,268838000,127054000,592140000,136604000,-612052000,234692000,59323000,234692000,234692000,894579000,0,329727000,6,263323000,320852000,0,39799000,1666000,-422519000,327510000,41733000,0,6,17,4,121,0,1979234000,-54469000,1126940000,39361000,0,4125590000,2458871000,1485652000,1792578000,2333012000,4125590000,5348483000,-1267693000,2014,NA,NA
"HAR","2015-06-30","Consumer Discretionary","Stamford, Connecticut",118.940002,734,2065396000,-138257000,-9384000,14,-192498000,1365257000,31,649513000,-89184000,1007000,4338193000,137,100032000,0,169231000,460210000,446281000,-51122000,-23000,552421000,1287180000,30,1817104000,103269000,669667000,13929000,693574000,5005000,400580000,1080667000,0,18213000,0,514025000,68201000,552603000,305186000,-738466000,342680000,66903000,342680000,342680000,1024139000,0,469594000,8,428008000,461366000,0,11434000,-115960000,-550973000,321440000,-199659000,0,7,19,6,103,0,2229517000,5358000,1347510000,5571000,0,5865900000,2828592000,2070967000,2374613000,3491287000,5865900000,6155297000,-1232602000,2015,NA,NA
"HAR","2016-06-30","Consumer Discretionary","Stamford, Connecticut",71.82,735,1745165000,-145728000,-16037000,15,-198455000,1410765000,33,602300000,-15229000,1012000,4818585000,159,140181000,0,224010000,563990000,530508000,-10230000,0,593290000,1510279000,30,2093091000,168057000,476284000,33482000,706084000,-309000,4514000,1316506000,0,0,0,235456000,-47213000,446528000,-57635000,-425876000,361734000,57093000,361734000,361734000,1122920000,0,580027000,8,415553000,487151000,0,-77241000,-34222000,-227112000,453257000,-40583000,0,8,22,5,121,0,2490570000,-162691000,1513064000,86641000,0,6054042000,2918455000,1831806000,2452473000,3601569000,6054042000,6911676000,-1372633000,2016,NA,NA
